Note:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"These data are presented in a raw, basic format and once processed, they are used to generate Ofcom’s UK and ISP comparative fixed-line broadband performance analysis. To calculate the figures in the report, additional weighting and distance normalisation are applied to the data, and the complex nature of this means that care should be taken when attempting to replicate the published report. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Distance band,Distance band used for weighting,Urban/rural,Market,ISP,Technology,Headline speed,Download speed (Mbit/s) 24 hrs,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,isp weights,nat weights, , , , , , , , 
3168,1992-2563,,Urban,2,BT,DSL,8,0.86,1.2,0.77,0.35,0,0.35,34.48,0,43.79,0.01,0.86,0.68,,,31.88,0,32.85,0.02,3915.34,4189.51,,0.08,,,,,,,,
3178,1992-2563,,Urban,2,Tiscali,DSL,20,2.42,2.78,2.42,0.66,1,0.66,32.72,0,32.68,0,0.72,0.49,0.78,0.54,29.41,0,29.37,0,3141.33,2743.38,1.23,0,,,,,,,,
3179,1143-1367,,Urban,2,AOL,DSL,20,9.46,10.43,9.5,0.7,1,0.72,31.2,0,30.65,0,0.96,0.46,0.98,0.5,28.27,0,28.11,0,709.07,739.93,,0.27,,,,,,,,
3184,946-1143,,Urban,3,Sky,LLU,20,2.31,3.3,2.25,0.85,1,0.84,30.52,0,31.36,0,0.75,1.23,0.72,1.27,29.16,0.01,34.08,0.02,2638.48,2797.77,0.95,0.19,,,,,,,,
3190,2563-5000,,Rural,1,BT,DSL,8,0.49,1.21,0.52,0.35,0,0.33,36.68,0,36.95,0,0.86,0.93,0.77,0.81,34.36,0,35.06,0,7054.46,6084.78,0,0.05,,,,,,,,
3191,1635-1992,,Urban,3,AOL,DSL,8,5.04,5.61,4.83,0.34,0,0.33,45.53,0.01,49.03,0,1.96,0.68,1.69,0.65,38.75,0,39.86,0,2319.07,2764.64,,0,,,,,,,,
3195,1992-2563,,Rural,1,BT,DSL,8,1.85,1.89,1.84,0.37,0,0.37,21.18,0,21.7,0,1.15,0.63,0.91,0.79,19.69,0,20.6,0,3059.97,2993.54,0,0.05,,,,,,,,
3201,582-763,,Urban,2,Orange,DSL,8,2.94,3.02,2.95,0.6,1,0.6,,,,,1.02,1.27,1.12,2.01,15.38,0,15.8,0,,,,0.01,,,,,,,,
3209,385-582,,Urban,1,Sky,DSL,20,16.15,16.49,16.17,1.07,1,1.07,11.81,0,9.73,0,0.56,0.41,0.45,0.41,12.59,0,12.4,0,972.88,1091.47,0,0.05,,,,,,,,
3212,1992-2563,,Urban,2,Tiscali,DSL,20,2.45,5.24,2.39,0.56,1,0.54,24.18,0,21.09,0,1.47,0.77,1.31,0.64,21.29,0,19.68,0,2180.64,1877.84,1.23,0,,,,,,,,
3217,582-763,0-1321,Urban,3,TalkTalk,LLU,20,12.8,12.91,12.76,0.74,1,0.73,27.53,0,27.71,0,0.73,0.48,0.86,0.59,31.65,0,32.09,0,640.18,614.73,1.55,0.07,,,,,,,,
3236,1143-1367,,Urban,3,BT,DSL,20,13.33,13.98,13.32,0.99,1,0.99,16.09,0,16.22,0,0.53,0.31,0.63,0.37,14.88,0,14.56,0,450.61,672.22,1.07,0.11,,,,,,,,
3255,763-946,,Rural,2,BT,DSL,8,5.69,6.49,5.26,0.32,0,0.29,53.92,0,58.34,0.02,2.08,0.95,3.28,2.43,53.71,0,58.47,0,1276.85,1373.18,,0.03,,,,,,,,
3264,2563-5000,,Rural,1,Sky,DSL,20,2.69,3.77,2.22,0.38,0,0.38,41.45,0.01,65.2,0.01,1.29,1.76,1.61,5.03,39.47,0.01,66.37,0.02,2492.31,3507.1,0,0.32,,,,,,,,
3269,2563-5000,2104-5000,Rural,3,TalkTalk,LLU,20,1.2,1.35,1.2,0.34,0,0.34,36.74,0,37.24,0,0.99,0.7,0.94,0.79,38.31,0,38.58,0,3822.61,3904.63,1,0.5,,,,,,,,
3273,1367-1635,,Urban,3,TalkTalk,FTTx,40,33.76,37.67,33.35,1.84,2,1.84,,,,,,,,,19.04,0,19.26,0,,,1,0.04,,,,,,,,
3283,385-582,0-582,Urban,3,Orange,DSL,20,12.96,13.19,12.82,0.89,1,0.88,37.81,0,41.15,0,0.83,1.09,0.93,1.99,28.48,0,30.11,0,590.66,684.28,0.65,0.04,,,,,,,,
3287,1367-1635,,Urban,3,Sky,LLU,20,3.49,3.62,3.48,1.06,1,1.06,23.15,0,22.04,0,0.63,0.55,0.64,0.54,25.86,0,25.89,0,1698.31,1541.33,1.09,0.22,,,,,,,,
3288,1992-2563,,Rural,1,Entanet,DSL,20,0.55,0.97,0.52,0.36,0,0.36,,,,,0.94,0.99,0.93,1.19,44.12,0,44.89,0,,,0,0.1,,,,,,,,
3292,1635-1992,,,2,BT,DSL,20,4.83,5.37,4.82,0.95,1,0.95,26.5,0,26.57,0,0.62,0.52,0.83,0.51,26.15,0,25.94,0,878.2,954.43,0.88,0,,,,,,,,
3294,582-763,,Urban,3,Plusnet,DSL,20,14,14.65,13.76,0.38,0,0.38,19.27,0,20.45,0.02,1.96,0.52,1.62,0.63,18.22,0,18.98,0.01,579.57,642.1,0.99,0,,,,,,,,
3308,5000+,,Rural,2,Sky,DSL,8,2.66,2.84,2.67,0.67,1,0.66,31.06,0,28.89,0,0.76,0.62,0.67,0.65,22.39,0,21.55,0,2189.59,2072.66,,0,,,,,,,,
3320,582-763,582-946,Urban,3,Orange,DSL,20,8.98,10.37,8.99,0.91,1,0.9,33.35,0,34.25,0,0.8,0.56,0.81,0.83,22.02,0,22.32,0,563.38,549.23,0.82,0.04,,,,,,,,
3323,2563-5000,,Urban,3,TalkTalk,FTTx,40,36.86,37.75,36.79,1.86,2,1.86,8.36,0,8.11,0,0.42,0.26,0.37,0.33,12.61,0,12.66,0,352.83,391,1,0,,,,,,,,
3328,0-385,,,0,Plusnet,DSL,20,5.45,5.95,4.9,0.9,1,0.9,14.02,0.01,15.02,0.06,0.65,0.55,,,13.33,0.01,12.78,0,767.07,1035.84,0.57,0,,,,,,,,
3335,1367-1635,,Urban,3,Sky,LLU,20,8.89,10.7,8.96,1.07,1,1.06,23.34,0,23.1,0,0.62,0.74,0.5,1.13,18.68,0,18.73,0,1256.81,1532.45,1.09,0.22,,,,,,,,
3354,2563-5000,,Rural,1,AOL,DSL,8,0.86,1.59,0.66,0.36,0,0.36,31.5,0.01,31.2,0.02,3.3,0.6,2.23,0.7,26.16,0.01,26.66,0.01,6603.54,10991.19,0,0.02,,,,,,,,
3357,1635-1992,,Urban,3,Virgin,Cable,20,20,20.53,19.77,1.11,1,1.1,14.25,0,16.71,0,2.7,0.3,4.38,0.59,14.91,0,16.55,0,370.85,483.5,1,0.23,,,,,,,,
3371,946-1143,,Urban,3,Sky,LLU,20,5.99,6.34,5.94,0.97,1,0.95,12.58,0,13.1,0,0.71,0.49,0.69,0.49,13.38,0,13.43,0,1860.93,1819.8,0.95,0.19,,,,,,,,
3382,1992-2563,,Rural,2,BT,DSL,20,2.31,2.97,2.35,0.76,1,0.77,25.35,0,27.4,0,0.63,0.52,0.63,0.58,24.48,0,25.85,0,1750.56,1884.32,1.07,0.1,,,,,,,,
3389,1635-1992,,Urban,3,Orange,FTTx,40,31.25,37.52,31.02,9.36,9,9.36,,,,,0.51,0.47,0.46,1.01,9.19,0,9.67,0,,,1,0,,,,,,,,
3392,1992-2563,,Urban,3,Sky,LLU,20,6.06,6.51,6.05,0.87,1,0.87,15.23,0,15.87,0,0.62,0.61,0.79,0.57,15.38,0,14.56,0,1746.17,2195.55,2.18,0.36,,,,,,,,
3404,1367-1635,,Rural,1,BT,DSL,8,6.64,6.78,6.46,0.39,0,0.38,39.69,0,39.98,0,0.97,0.49,1.05,0.7,38.88,0,38.92,0,824.65,863.21,0,0.03,,,,,,,,
3405,946-1143,,Urban,3,Virgin,Cable,30,33.5,36.14,33.18,2.94,3,2.94,12.14,0,12.56,0,1.37,0.29,1.77,0.37,14.82,0,15.46,0,363.45,373.61,1,0.09,,,,,,,,
3410,1367-1635,,Urban,3,Miscellaneous,DSL,8,2.54,3.27,2.58,0.7,1,0.71,18.16,0,17.79,0,0.82,0.64,2.33,0.94,13.34,0,15.66,0,1473.32,1492.5,,0.09,,,,,,,,
3424,1635-1992,,Urban,2,Sky,LLU,20,7.66,7.9,7.69,0.99,1,0.99,13.27,0,12.71,0,,,,,11.35,0,11.4,0,1769.46,1891.01,1.09,0.14,,,,,,,,
3425,2563-5000,,Rural,1,BT,DSL,8,2.64,2.84,2.62,0.31,0,0.3,30.73,0,31.53,0,1.78,0.51,1.95,0.65,28.75,0,29.37,0,3090.01,3280.36,0,0.13,,,,,,,,
3426,385-582,,Urban,3,Sky,LLU,20,18.03,18.5,17.99,1.01,1,1.01,13.43,0,12.75,0,,,,,9.54,0,9.56,0,637.28,508.1,0.7,0.11,,,,,,,,
3430,385-582,0-1321,Urban,3,TalkTalk,LLU,20,10.93,16.37,12.52,0.74,1,0.78,,,,,0.93,0.48,1.02,0.46,21.21,0.01,20.39,0,,,0.49,0.07,,,,,,,,
3431,385-582,,Rural,1,TalkTalk,DSL,8,4.28,5.34,3.62,0.38,0,0.38,,,,,1.24,0.47,1.62,1.29,24.54,0,25.55,0,,,0,0.01,,,,,,,,
3444,1635-1992,1321-2104,Rural,1,TalkTalk,DSL,20,1.19,1.38,1.18,0.48,1,0.48,27.57,0,27.65,0,1.1,0.57,1.07,0.6,16.57,0,16.72,0,2909.54,2943.97,0,0.09,,,,,,,,
3450,946-1143,,Urban,3,Sky,LLU,20,8.87,10.57,8.91,1.1,1,1.1,26.86,0,26.34,0,0.68,0.67,0.55,0.76,28.12,0,28.18,0,1219.01,1117.34,0.95,0.19,,,,,,,,
3458,1992-2563,,Rural,3,BT,DSL,8,2.67,2.91,2.69,0.38,0,0.38,33.79,0,29.91,0,0.86,0.7,0.7,0.65,29.63,0,29.06,0,1536.48,1420.83,,0.1,,,,,,,,
3460,582-763,0-1321,Rural,1,TalkTalk,DSL,20,15.03,15.71,14.92,0.82,1,0.78,29.44,0,37.28,0.01,1.05,0.46,0.95,0.51,28.95,0.02,33.11,0.02,591.63,1015.17,0,0.05,,,,,,,,
3461,0-385,,Urban,3,AOL,DSL,20,12.72,13.2,12.7,0.83,1,0.82,29.28,0,29.27,0,1.09,0.7,1.59,0.78,26.22,0,26.61,0,687.66,667.32,,0.25,,,,,,,,
3462,385-582,,Rural,1,BT,DSL,8,5.34,6.29,4.58,0.36,0,0.36,37.26,0,46.27,0,1.87,0.73,4.44,1.27,35.93,0,38.97,0,904.18,1242.94,0,0.01,,,,,,,,
3467,0-385,,Urban,1,BT,DSL,8,6.11,6.9,5.72,0.37,0,0.37,42.35,0,44.11,0,1.05,0.51,1.09,0.61,41.74,0,42.27,0,1269.22,1253.68,0,0.02,,,,,,,,
3472,1992-2563,,Urban,3,Sky,LLU,20,5.96,6.06,6,0.77,1,0.77,41.85,0,41.34,0,0.7,0.55,0.61,0.54,32.81,0,32.79,0,1979.18,1804.72,2.18,0.36,,,,,,,,
3476,2563-5000,,Rural,1,BT,DSL,8,3.58,3.85,3.58,0.37,0,0.37,47.82,0,47.98,0,0.95,0.55,1.08,0.63,46.92,0,47.03,0.01,1225.29,1240.46,0,0.13,,,,,,,,
3483,1635-1992,1367-1992,Urban,3,Orange,DSL,20,5.68,5.78,5.67,0.85,1,0.86,,,,,0.72,0.65,0.69,1.31,15.92,0,16.3,0,,,1.63,0.08,,,,,,,,
3502,2563-5000,,Urban,3,BT,DSL,8,2.99,3.38,3,0.38,0,0.37,24.38,0,24.71,0,0.88,0.48,1.26,0.54,23.43,0,23.77,0.01,1306.24,1401.16,,0.14,,,,,,,,
3504,582-763,582-946,Urban,2,Orange,DSL,20,14.19,14.83,13.77,1.04,1,1.05,25.79,0,27.11,0.01,0.73,0.76,0.81,1.75,14.91,0,15.93,0.01,478.19,802.6,0.82,0.02,,,,,,,,
3507,946-1143,946-1367,Urban,2,Orange,DSL,20,13.08,13.2,13.03,1.06,1,1.05,19.74,0,20.82,0,0.7,0.5,0.83,1.07,10.49,0,11.07,0,433.62,453.23,0.98,0.04,,,,,,,,
3534,1635-1992,,Urban,3,Sky,LLU,20,5.98,6.04,5.97,0.85,1,0.85,21.38,0,21.04,0,0.78,0.5,0.7,0.57,21.93,0,21.91,0,2794.01,2723.8,1.09,0.22,,,,,,,,
3547,385-582,,Urban,3,Sky,LLU,20,15.84,16.78,15.82,0.89,1,0.89,16.1,0,15.95,0,2.23,0.36,0.58,0.35,13.5,0,13.66,0,661.09,500.84,0.7,0.11,,,,,,,,
3553,1992-2563,,Rural,1,Zen,DSL,8,6.69,6.89,6.51,0.68,1,0.69,25.94,0,25.88,0,0.69,0.43,0.65,1.03,26.55,0,26.97,0,773.12,1048.6,0,0.06,,,,,,,,
3554,2563-5000,,Urban,1,Tiscali,DSL,20,3.05,4.75,3.11,0.54,1,0.54,51.2,0,50.56,0,0.81,0.56,0.93,0.67,43.38,0,42.68,0,1485.35,1461.44,0,0.31,,,,,,,,
3555,1367-1635,,Urban,4,Karoo,LLU,20,8.63,9.5,8.77,0.71,1,0.69,30.87,0,30.94,0,1.14,0.76,1.45,0.79,29.93,0,29.88,0,861.76,649.78,1.65,0,,,,,,,,
3559,763-946,,Urban,2,Plusnet,DSL,20,12.43,13.41,12.38,1.02,1,1.02,37.08,0.01,37.61,0.06,0.67,0.57,0.76,0.71,36.15,0,36.58,0,648.27,690.96,0.99,0,,,,,,,,
3568,5000+,,Rural,2,BT,DSL,2,1.38,1.62,1.39,0.23,0,0.24,51.78,,47.34,,9.31,2.62,10.75,0.94,52.36,0,51.22,0.01,2986.11,2848.51,,0,,,,,,,,
3571,763-946,,Urban,3,Pipex,DSL,8,5.67,6.21,5.6,0.87,1,0.86,24.33,0,23.92,0,1.06,0.48,0.98,0.51,17.36,0,17.98,0,710.07,724.92,,0.08,,,,,,,,
3573,763-946,,Urban,3,Pipex,DSL,8,7.21,7.23,7.17,0.61,1,0.6,41.47,0,41.35,0,0.79,0.52,0.89,0.58,40.56,0,40.79,0,803.29,782.36,,0.08,,,,,,,,
3575,0-385,,Rural,2,Plusnet,DSL,20,11.17,12.48,11.16,0.37,0,0.37,11.78,0.01,12.42,0.07,1.1,0.35,1.54,0.45,11.21,0,11.5,0,686.28,687.49,0.57,0.04,,,,,,,,
3577,582-763,0-1321,Urban,3,TalkTalk,LLU,20,6.76,6.88,6.72,0.64,1,0.64,31.87,0,31.72,0,1.01,0.61,1.18,0.64,34.3,0,34.43,0,803.05,791.17,1.55,0.07,,,,,,,,
3579,385-582,,Urban,4,Karoo,LLU,20,16.61,16.73,16.62,0.92,1,0.92,12.31,0,12.22,0,0.59,0.33,0.54,0.35,12.18,0.02,12.25,0,368.2,385.72,0.94,0,,,,,,,,
3584,385-582,,Urban,4,Karoo,LLU,20,16.07,16.7,16.12,0.98,1,0.98,10.32,0,10.05,0,0.52,0.36,0.45,0.37,11.17,0,11.21,0,367.46,383.49,0.94,0,,,,,,,,
3585,2563-5000,,Urban,4,Karoo,LLU,20,8.46,11.14,8.47,0.71,1,0.7,29.32,0,27.97,0,0.94,0.97,0.79,0.97,30.85,0,31.69,0.01,801.45,867.67,0.6,0,,,,,,,,
3593,2563-5000,,Urban,3,Demon,DSL,8,3.78,4.7,3.62,0.83,1,0.83,39.46,0.01,40.62,0,,,,,37.65,0,38,0,1159.06,1274.03,,0.38,,,,,,,,
3595,2563-5000,,Rural,1,Entanet,DSL,20,13.57,13.63,13.59,0.74,1,0.74,,,,,0.7,0.47,0.71,0.54,24.42,0,24.45,0,,,0,0.25,,,,,,,,
3598,1143-1367,,Urban,3,Eclipse,DSL,20,6.54,6.83,6.43,0.59,1,0.58,40.65,0.01,39.55,0.01,4.18,1.07,8.14,1.15,36.92,0,34.17,0.01,972.71,1465.02,,0.14,,,,,,,,
3600,2563-5000,,Urban,3,Eclipse,DSL,8,1.9,2.29,1.92,0.76,1,0.76,37.02,0.03,36.43,0.04,1.05,0.44,1.07,0.51,28.79,0.01,28.85,0.01,2222.48,3161.39,,0.16,,,,,,,,
3602,385-582,,Urban,3,Demon,DSL,20,3.87,3.92,3.88,0.75,1,0.76,20.87,0.01,20.31,0.01,0.57,0.64,0.61,0.6,19.15,0,18.86,0,1771.95,1697.54,,0.08,,,,,,,,
3603,582-763,,Urban,3,Eclipse,FTTx,40,36.98,37.68,36.39,1.9,2,1.89,13.86,0,13.47,0,0.51,0.25,0.46,0.31,8,0,8.13,0,188.36,215.45,,0,,,,,,,,
3605,2563-5000,,Rural,1,Entanet,DSL,8,2.55,3.03,2.59,0.71,1,0.7,16.86,0,17.76,0,3.55,1.36,4.67,1.62,11.69,0,12.39,0,1445.82,1560.58,0,0.06,,,,,,,,
3608,763-946,,Urban,3,AAisp,DSL,20,7.95,12.03,8.67,0.66,1,0.67,40.89,0,48.85,0,0.75,0.67,0.85,0.5,23.9,0,25.02,0,1008.72,1218.46,,0.14,,,,,,,,
3609,0-385,,Rural,0,Eclipse,DSL,8,2.93,3.87,2.79,0.36,0,0.36,54.09,0,66.87,0,0.65,0.55,0.66,1.61,45.95,0,46.54,0,1498.34,1868.3,,0,,,,,,,,
3614,946-1143,,Urban,3,Plusnet,DSL,20,7.56,8.05,7.37,0.89,1,0.9,28.94,0,28.32,0.01,12.68,0.62,10.23,0.83,25.11,0,25.35,0,1017.25,1005.04,1.64,0.14,,,,,,,,
3616,1367-1635,,Urban,2,BT,DSL,20,4.97,5.23,4.98,1.1,1,1.09,26.06,0,26.06,0,0.41,0.4,0.42,0.8,24.94,0,24.96,0,828.84,836,0.88,0.08,,,,,,,,
3617,2563-5000,2104-5000,Rural,3,TalkTalk,LLU,20,4.55,5.39,4.62,0.73,1,0.73,36.86,0,36.35,0,1.01,0.63,1.03,0.61,26.44,0,26.88,0,887.54,855.14,1,0.19,,,,,,,,
3618,1367-1635,,Urban,3,Tiscali,DSL,20,5.49,6.32,5.61,0.83,1,0.83,35.87,0,35.95,0,0.7,0.51,0.73,0.55,29.95,0,30.15,0,1867.73,1976.82,1.23,0,,,,,,,,
3620,1367-1635,,Urban,3,Zen,FTTx,80,72.57,75.08,71.27,18.64,19,18.62,18.36,0,18.1,0.01,0.21,0.22,0.2,0.3,8.5,0,8.59,0,142.19,170.21,,0,,,,,,,,
3622,1635-1992,,Urban,3,Sky,LLU,20,8.36,8.93,8.35,1.12,1,1.12,11.36,0.01,10.59,0,0.47,0.41,0.48,0.44,11.86,0,11.91,0,1286.41,1350.08,1.09,0.22,,,,,,,,
3623,2563-5000,,Rural,1,Entanet,DSL,8,4.55,4.8,4.55,0.75,1,0.74,33.81,0.01,33.45,0.02,0.84,0.54,0.83,0.54,28.63,0,28.87,0,1043.55,1331,0,0.14,,,,,,,,
3628,2563-5000,,Urban,2,BT,FTTx,80,41.82,44.59,40.04,6.27,7,6.28,17.6,0,17.21,0,1.07,0.45,0.56,0.45,16.1,0,15.7,0,239.11,252.62,1,0,,,,,,,,
3631,1367-1635,,Urban,3,BT,FTTx,40,37.43,37.47,37.42,9.4,10,9.54,21.29,0,21.06,0,0.76,0.35,0.49,0.35,19.03,0,19.11,0,377.69,356.84,1,0.07,,,,,,,,
3635,2563-5000,,Rural,1,Zen,DSL,8,3.46,6.41,2.64,0.73,1,0.64,52.55,0.02,70.02,0.08,10.08,4.74,14.98,6.85,54.42,0.03,69.75,0.1,2896.42,6224.37,0,0.14,,,,,,,,
3637,5000+,,Rural,1,Eclipse,DSL,8,1.7,2.25,1.7,0.36,0,0.36,44.14,0.01,42.87,0.01,0.72,0.42,0.74,0.44,35.81,0,36.2,0,2419.42,2577.58,0,0.15,,,,,,,,
3640,1143-1367,,Urban,3,BT,FTTx,80,69.37,74.95,69.48,18.82,19,18.84,25.89,0,25.99,0,0.32,0.38,0.32,0.4,24.57,0,24.48,0,440.08,467.74,1,0,,,,,,,,
3641,385-582,0-1321,Urban,2,TalkTalk,LLU,20,15.48,15.62,15.48,0.86,1,0.86,26.08,0,25.9,0,1.34,0.44,1.35,0.48,16.23,0,16.36,0,420.93,452.86,0.49,0.05,,,,,,,,
3642,1143-1367,,Urban,3,AAisp,FTTx,40,25.11,25.16,25.09,7.12,7,7.13,34.56,0,35.39,0,0.35,0.38,0.36,0.46,22.46,0,22.63,0,342.9,334.49,,0,,,,,,,,
3644,385-582,0-1321,Urban,2,TalkTalk,LLU,20,16.4,17.07,16.3,0.85,1,0.85,19.23,0,19.01,0,0.9,0.43,1.05,0.49,20.99,0,21.44,0,443.18,479.99,0.49,0.05,,,,,,,,
3645,0-385,,,0,BT,DSL,8,0.46,0.49,0.44,0.4,0,0.4,27.94,0,28.18,0,0.69,0.43,0.76,0.53,25.94,0,25.48,0,7828.02,8390.39,,0,,,,,,,,
3650,0-385,,Rural,1,Eclipse,DSL,8,5.41,6.88,4.47,0.36,0,0.36,35.02,0,36.05,0.01,1.56,0.82,1.39,1.55,28.72,0,30.05,0,900.6,1092.62,0,0.02,,,,,,,,
3652,1367-1635,,Urban,2,BT,FTTx,80,74.21,74.93,73.38,18.82,20,18.83,14.56,0,14.61,0,0.25,0.23,0.24,0.24,13.87,0,13.74,0,210.63,210.99,1,0,,,,,,,,
3653,5000+,,Rural,1,Eclipse,DSL,8,1.82,2.08,1.83,0.26,0,0.27,24.18,0.01,24.59,0.01,1.43,0.46,1.11,0.45,16.7,0,16.81,0.01,2062.66,2317.5,0,0.15,,,,,,,,
3655,1992-2563,,Urban,3,Demon,DSL,8,6.24,6.35,5.98,0.78,1,0.76,41.3,0.01,45.44,0.02,4.01,0.55,6.87,0.56,47.94,0,62.69,0,1142.31,925.98,,0.16,,,,,,,,
3662,1367-1635,,Urban,3,BT,DSL,20,15.6,15.65,15.55,1.21,1,1.2,25.6,0,25.62,0,0.62,0.28,0.82,0.29,24.74,0,24.82,0,434.84,451.94,0.88,0.13,,,,,,,,
3672,582-763,,Urban,2,BT,FTTx,80,46.07,47.65,45.5,11.92,13,11.88,23.7,0,23.86,0,0.45,0.45,0.42,0.46,23.56,0,23.5,0,332.62,322.34,1,0,,,,,,,,
5002,582-763,,Urban,3,BT,FTTx,80,73.87,74.94,74.01,18.64,19,18.63,8.64,0,8.72,0,0.2,0.18,0.2,0.17,6.33,0,6.36,0,125.28,124.18,1,0,,,,,,,,
5007,1992-2563,,Urban,3,BT,FTTx,80,47.05,47.13,47.02,9.42,10,9.43,12.4,0,12.46,0,0.28,0.22,0.26,0.27,11.53,0,11.51,0,212.96,233.02,1,0,,,,,,,,
5012,1367-1635,1367-1992,Urban,3,Orange,DSL,20,14.77,15.72,14.59,1.01,1,1.02,,,,,0.54,0.54,0.61,0.57,13.41,0,13.77,0,,,1.63,0.08,,,,,,,,
5014,1367-1635,,Urban,3,Virgin,Cable,30,29.59,31.34,27.83,1.99,2,2,17.77,0,19.2,0,3.97,0.46,3.58,0.64,11.33,0,11.36,0,227.15,251.01,1,0.1,,,,,,,,
5028,0-385,,Rural,2,Sky,LLU,20,19.88,20.46,19.79,0.99,1,0.98,21.52,0,21.18,0,1.01,0.28,1.21,0.35,18.39,0,18.39,0,598.05,592.3,0.7,0.05,,,,,,,,
5035,2563-5000,,Urban,3,BT,FTTx,80,51.83,57.78,52.02,18.68,20,18.94,30.05,0,29.77,0,0.31,0.27,0.31,0.29,30.24,0,29.54,0,417.61,418.01,1,0.14,,,,,,,,
5054,2563-5000,,Rural,1,Miscellaneous,DSL,8,1.91,1.94,1.94,0.52,1,0.55,33.93,,32.95,,0.71,0.62,0.62,0.59,26.86,0,26.6,0,1919.31,1852.21,0,0.15,,,,,,,,
5067,1635-1992,,,3,BT,FTTx,40,36.87,37.54,36.85,7.64,8,7.59,22.27,0,22.41,0,0.68,0.32,0.32,0.46,21.39,0,21.26,0,359.92,352.51,1,0,,,,,,,,
5069,1635-1992,,,2,Sky,FTTx,40,37.63,38.34,37.65,9.75,10,9.75,29.17,0,28.31,0,0.36,0.26,0.32,0.23,19.04,0,19.02,0,326.76,279.65,1,0,,,,,,,,
5071,0-385,,Urban,0,BT,FTTx,40,29.18,37.74,29.18,9.77,10,9.81,24.73,0,24.8,0,0.26,0.26,0.26,0.26,24.57,0,24.59,0,399.82,471.69,1,0,,,,,,,,
5075,1367-1635,,Urban,3,BT,FTTx,40,31.5,31.65,31.49,6.22,6,6.23,22.87,0,22.93,0,0.41,0.28,0.51,0.26,21.51,0,21.56,0,328.59,327.1,1,0.07,,,,,,,,
5076,1635-1992,,Urban,3,BT,FTTx,40,28.67,29.14,28.51,6.28,6,6.29,26.69,0,26.84,0,0.36,0.4,0.36,0.49,25.87,0,26.06,0,383.62,401.6,1,0.12,,,,,,,,
5077,1635-1992,,Urban,3,BT,DSL,20,18.22,19.09,18.19,0.93,1,0.92,19.41,0,19.46,0,0.43,0.34,0.43,0.36,18.54,0,18.98,0,360.34,357.93,0.88,0.21,,,,,,,,
5094,763-946,,Rural,1,AAisp,DSL,8,4.89,5.48,4.16,0.41,0,0.4,44.8,0,47.86,0,1.25,0.61,1.18,0.7,29.02,0,30.68,0,852.75,1034.55,0,0.03,,,,,,,,
5095,0-385,,Urban,3,BT,FTTx,80,70.27,72.5,69.71,18.54,19,18.64,19.55,0,19.59,0,0.26,0.23,0.23,0.27,18.51,0,18.58,0,295.19,300.55,1,0.04,,,,,,,,
5104,0-385,,Urban,0,Plusnet,DSL,20,15.87,17.71,15.54,0.39,0,0.39,20.5,0,22.06,0.02,,,,,19.04,0,19.57,0,824.62,850.95,0.57,0,,,,,,,,
5106,946-1143,,Urban,3,BT,FTTx,80,55.79,57.49,55.98,18.83,20,18.81,17.11,0,16.98,0,0.2,0.19,0.2,0.19,16.05,0,15.75,0,237.56,259.95,1,0,,,,,,,,
5110,2563-5000,2104-5000,Rural,3,TalkTalk,LLU,20,2.53,2.68,2.52,0.67,1,0.67,37.36,0,38.48,0,0.57,0.54,0.62,0.67,28.18,0,28.2,0,3201.74,3042.25,1,0.5,,,,,,,,
5112,763-946,,Urban,2,BT,FTTx,80,52.76,58.06,53.25,14.32,15,14.28,23.82,0,23.84,0,0.4,0.39,0.4,0.46,22.47,0,22.84,0.01,335.21,368.7,1,0,,,,,,,,
5115,1992-2563,,Urban,3,BT,FTTx,40,36.43,37.84,35.81,9.67,10,9.67,17.18,0,17.23,0,0.4,0.37,0.37,0.39,16.75,0,16.75,0,268.87,296.87,1,0,,,,,,,,
5116,385-582,,Urban,3,BT,FTTx,80,50.71,51.81,50.51,13.22,14,13.19,25.29,0,25.38,0,0.27,0.28,0.27,0.29,24.2,0,24.31,0,360.48,434.17,1,0,,,,,,,,
5127,1367-1635,1367-1992,Urban,3,Plusnet,FTTx,80,58.81,64.8,57.43,18.79,20,18.78,14.58,0.01,15.44,0.06,0.25,0.26,0.3,0.5,13.48,0,13.82,0,210.95,225.33,1,0,,,,,,,,
5137,1992-2563,,Rural,2,Plusnet,DSL,8,2.26,3.2,2.26,0.39,0,0.4,46.52,0.01,47.23,0.05,1.14,0.7,1.25,0.97,45.03,0.02,44.78,0.04,2143.63,2454.75,,0,,,,,,,,
